InvoiceNo,Date,CustomerID,CustomerType,ProductID,Quantity,MetalCost,TotalWeightGrams,InvoiceValue,Profit
INV0003070,2025-03-28,CUST0796,Retail,P015,3,7292.04,64.17,9572.33,1345.2
INV0004484,2025-03-28,CUST0125,Retail,P014,3,34309.06,301.92,45911.91,7177.79
INV0003714,2025-03-28,CUST0301,Retail,P015,1,2379.54,20.94,3016.93,335.36
INV0004839,2025-03-28,CUST0720,Retail,P002,4,27931.18,284.2,35029.36,5239.97
INV0004467,2025-03-28,CUST0576,Retail,P004,2,6968.05,70.9,9108.71,1596.64
INV0004994,2025-03-28,CUST0720,Retail,P015,3,4517.04,39.75,5878.34,783.56
INV0003427,2025-03-28,CUST0474,Retail,P014,5,61414.71,540.45,81771.13,12447.42
INV0003167,2025-03-28,CUST0293,Retail,P021,4,693694.76,6104.52,888406.61,99466.45
INV0004285,2025-03-28,CUST0281,Retail,P014,4,34840.87,306.6,46404.81,7076.66
INV0004483,2025-03-28,CUST0127,Wholesale,P014,21,283523.58,2495.01,343017.77,23986.26
INV0005301,2025-03-28,CUST0796,Retail,P018,1,665.91,5.86,855.54,104.78
INV0004880,2025-03-29,CUST0121,Retail,P018,4,2983.41,27.64,3668.1,309.34
INV0004546,2025-03-29,CUST0361,Wholesale,P018,42,68318.44,632.94,80742.17,3923.36
INV0004149,2025-03-29,CUST0484,Retail,P017,2,16771.45,155.38,22365.75,3265.73
INV0004478,2025-03-29,CUST0153,Retail,P009,3,1498.3,16.05,1761.25,166.7
INV0003904,2025-03-29,CUST0227,Wholesale,P006,18,15307.86,163.98,16398.73,154.0
INV0003719,2025-03-29,CUST0656,Retail,P010,1,670.27,7.18,777.77,64.74
INV0003941,2025-03-30,CUST0375,Retail,P017,5,16871.56,158.0,21542.56,2356.39
INV0004559,2025-03-30,CUST0465,Retail,P022,4,263042.51,2463.36,335049.08,35943.61
INV0003950,2025-03-30,CUST0230,Retail,P006,2,1954.17,21.16,2211.23,134.03
INV0003529,2025-03-31,CUST0651,Retail,P023,5,102554.07,994.7,129273.06,12698.35
INV0003468,2025-03-31,CUST0720,Retail,P015,1,1985.72,19.26,2525.8,287.8
INV0003496,2025-03-31,CUST0354,Retail,P005,4,10949.83,122.8,14391.31,2584.33
INV0004548,2025-03-31,CUST0685,Retail,P015,5,6608.74,64.1,8759.59,1300.93
INV0004346,2025-03-31,CUST0128,Wholesale,P009,11,14418.47,161.7,16297.32,971.62
INV0004893,2025-04-01,CUST0117,Wholesale,P015,30,52567.95,417.9,62231.34,3119.71
INV0004261,2025-04-01,CUST0339,Retail,P003,4,20988.15,192.92,26093.69,3715.89
INV0004837,2025-04-01,CUST0050,Retail,P009,2,2456.52,22.58,3037.1,418.42
INV0004049,2025-04-02,CUST0104,Retail,P019,3,3346.18,28.59,4508.13,729.49
INV0004088,2025-04-02,CUST0417,Retail,P014,2,23237.17,198.54,29260.73,3079.96
INV0004352,2025-04-02,CUST0577,Retail,P014,2,23068.63,197.1,29008.24,3018.53
INV0004013,2025-04-02,CUST0266,Retail,P016,1,12628.64,107.9,17469.72,3195.67
INV0003850,2025-04-02,CUST0282,Retail,P002,2,19698.19,194.6,25230.76,4206.74
INV0004566,2025-04-02,CUST0653,Retail,P020,5,1770807.28,15129.9,2300587.73,285692.31
INV0005166,2025-04-02,CUST0630,Wholesale,P024,28,1461107.07,12483.8,1755190.04,96850.22
INV0004077,2025-04-02,CUST0514,Retail,P010,3,1800.77,17.79,2205.76,286.72
INV0004598,2025-04-03,CUST0698,Wholesale,P006,25,25949.89,244.0,28093.58,546.93
INV0005207,2025-04-03,CUST0066,Retail,P018,4,5558.22,45.2,7176.11,908.64
INV0003172,2025-04-03,CUST0319,Wholesale,P007,37,279189.95,2625.15,325080.07,28046.07
INV0003957,2025-04-03,CUST0727,Retail,P021,5,455774.15,3706.4,590513.67,71962.67
INV0005161,2025-04-03,CUST0745,Retail,P015,1,741.51,6.03,962.7,126.41
INV0004964,2025-04-04,CUST0133,Wholesale,P017,38,326390.36,2767.92,379860.07,9766.78
INV0004593,2025-04-04,CUST0605,Retail,P012,3,127276.03,1248.0,154603.22,19005.9
INV0004714,2025-04-04,CUST0168,Retail,P017,3,14189.19,120.33,18056.11,1922.09
INV0003009,2025-04-04,CUST0458,Retail,P015,1,2019.95,17.13,2704.58,424.06
INV0005346,2025-04-04,CUST0750,Retail,P013,3,171259.69,1679.28,193443.13,11411.38
INV0003290,2025-04-04,CUST0698,Wholesale,P005,42,269806.83,2645.58,302794.27,13375.92
INV0005194,2025-04-05,CUST0632,Wholesale,P022,31,2571651.0,21817.18,3117683.59,198061.17
INV0003790,2025-04-05,CUST0649,Retail,P024,3,66593.39,564.96,83944.0,8246.3
INV0003653,2025-04-05,CUST0672,Retail,P018,5,4856.36,41.2,6390.81,911.24
INV0005232,2025-04-05,CUST0323,Retail,P010,1,562.73,5.52,733.1,132.14
INV0004045,2025-04-05,CUST0057,Retail,P010,1,813.51,7.98,1052.37,183.8
INV0003774,2025-04-05,CUST0710,Retail,P017,2,10471.82,88.84,13982.82,2056.55
INV0005373,2025-04-05,CUST0644,Wholesale,P010,20,10072.07,98.8,11603.78,891.58
INV0005304,2025-04-05,CUST0677,Retail,P020,2,1043699.55,8854.46,1384408.4,196016.32
INV0003128,2025-04-05,CUST0362,Retail,P003,5,46251.99,453.7,55449.14,6194.57
INV0004673,2025-04-05,CUST0799,Retail,P017,2,9757.51,82.78,12643.4,1541.89
INV0004572,2025-04-05,CUST0364,Wholesale,P015,34,71336.59,605.2,85915.95,5656.66
INV0004498,2025-04-06,CUST0163,Retail,P004,4,19084.77,180.96,23057.78,2538.03
INV0003113,2025-04-06,CUST0441,Wholesale,P016,37,441352.27,3619.34,522037.52,25758.57
INV0003739,2025-04-06,CUST0552,Retail,P017,3,14944.08,122.55,20614.06,3575.16
INV0004005,2025-04-06,CUST0323,Retail,P004,4,19612.09,185.96,23579.17,2495.83
INV0004997,2025-04-06,CUST0307,Retail,P004,4,16477.7,156.24,19983.63,2264.77
INV0004620,2025-04-06,CUST0273,Retail,P019,1,653.61,5.36,861.66,124.13
INV0003559,2025-04-07,CUST0797,Retail,P003,3,25616.53,225.45,32652.68,5316.6
INV0004168,2025-04-07,CUST0030,Retail,P003,5,47665.27,419.5,60942.73,10072.47
INV0003740,2025-04-07,CUST0376,Wholesale,P014,12,134951.22,1027.2,158400.69,6690.25
INV0003284,2025-04-07,CUST0665,Wholesale,P019,12,14866.71,113.16,17955.16,1227.48
INV0005162,2025-04-07,CUST0174,Retail,P002,2,14141.64,124.46,16781.01,1726.35
INV0004331,2025-04-07,CUST0537,Retail,P008,4,46858.54,412.4,58577.64,8607.2
INV0005149,2025-04-08,CUST0673,Retail,P015,1,1447.35,11.19,1926.04,292.33
INV0004562,2025-04-08,CUST0579,Retail,P008,2,21721.75,194.18,27917.33,4730.8
INV0005426,2025-04-08,CUST0645,Retail,P014,4,52564.89,406.4,65443.57,6241.72
INV0004722,2025-04-08,CUST0299,Retail,P002,2,18477.7,165.18,23004.01,3301.96
INV0005247,2025-04-08,CUST0673,Retail,P018,4,4138.97,32.0,5451.6,781.34
INV0005097,2025-04-08,CUST0211,Wholesale,P018,24,44048.97,340.56,53993.27,4407.27
INV0005087,2025-04-08,CUST0275,Retail,P017,3,18264.49,141.21,24835.26,4020.96
INV0004787,2025-04-08,CUST0295,Retail,P019,2,3238.74,25.04,4431.69,772.38
INV0004095,2025-04-08,CUST0627,Retail,P009,5,3294.39,29.45,4330.94,811.58
INV0003712,2025-04-09,CUST0363,Wholesale,P016,34,273303.61,2262.7,325428.97,18049.53
INV0005379,2025-04-09,CUST0663,Retail,P018,3,1869.78,15.48,2358.63,251.87
INV0004433,2025-04-09,CUST0737,Wholesale,P010,39,25666.8,245.7,29045.82,1763.03
INV0003359,2025-04-09,CUST0010,Retail,P018,4,3411.01,28.24,4440.17,592.84
INV0004970,2025-04-10,CUST0097,Retail,P010,4,3182.16,31.36,3914.6,522.96
INV0003120,2025-04-10,CUST0692,Retail,P005,5,9812.34,96.7,11353.23,817.72
INV0004767,2025-04-10,CUST0604,Retail,P019,4,5270.33,44.92,7235.99,1280.57
INV0004710,2025-04-10,CUST0537,Retail,P015,3,4881.98,41.61,6285.9,781.46
INV0004882,2025-04-10,CUST0711,Wholesale,P010,18,16639.38,163.98,18251.83,581.66
INV0005465,2025-04-10,CUST0694,Retail,P006,5,4495.21,44.3,5463.19,674.0
INV0003125,2025-04-11,CUST0745,Retail,P017,4,20127.45,166.28,25307.63,2430.32
INV0003194,2025-04-11,CUST0112,Retail,P009,4,5452.15,52.08,6391.21,589.35
INV0003277,2025-04-11,CUST0024,Retail,P018,3,3231.91,26.7,4242.63,596.28
INV0005180,2025-04-11,CUST0629,Retail,P020,5,691708.46,5714.45,958154.72,169367.99
INV0003550,2025-04-11,CUST0744,Retail,P014,4,36381.44,300.56,49539.89,8441.21
INV0003386,2025-04-11,CUST0300,Wholesale,P019,22,25484.92,210.54,30430.37,1765.49
INV0004175,2025-04-11,CUST0644,Wholesale,P019,31,58987.89,487.32,71250.12,4878.07
INV0003946,2025-04-11,CUST0321,Retail,P002,3,23909.69,228.39,28848.57,3381.34
INV0005069,2025-04-11,CUST0011,Retail,P021,4,644528.55,5324.68,858575.23,124586.77
INV0003600,2025-04-11,CUST0774,Retail,P015,2,4406.06,36.4,5556.97,592.51
INV0005226,2025-04-12,CUST0577,Retail,P002,3,30163.73,267.39,36299.06,4173.17
INV0004681,2025-04-12,CUST0479,Retail,P007,5,68795.96,609.85,83199.72,9916.59
INV0003158,2025-04-12,CUST0435,Retail,P002,3,28857.41,255.81,36444.33,5659.71
INV0004520,2025-04-12,CUST0200,Retail,P002,5,46933.77,416.05,61216.26,11091.48
INV0004578,2025-04-12,CUST0183,Retail,P006,3,2456.96,21.78,2943.8,327.39
INV0004901,2025-04-12,CUST0471,Retail,P001,2,175084.78,1552.06,213212.95,26665.54
INV0004907,2025-04-12,CUST0168,Retail,P023,1,31720.31,243.19,39903.77,3849.18
INV0003023,2025-04-12,CUST0372,Wholesale,P015,10,13408.64,102.8,16151.76,1065.9
INV0004058,2025-04-12,CUST0797,Retail,P002,5,43498.76,385.6,55497.77,9077.61
INV0005160,2025-04-12,CUST0360,Wholesale,P006,14,14877.12,131.88,16969.38,1151.7
INV0005274,2025-04-12,CUST0229,Retail,P018,1,1494.78,11.46,1954.87,268.62
INV0003803,2025-04-12,CUST0315,Wholesale,P018,30,43708.52,335.1,53367.46,4170.78
INV0003520,2025-04-13,CUST0540,Wholesale,P005,12,52263.17,524.52,60315.88,4205.41
INV0003587,2025-04-13,CUST0474,Retail,P010,2,1795.51,18.02,2240.8,326.15
INV0005308,2025-04-13,CUST0111,Retail,P009,2,1123.94,11.28,1461.16,260.94
INV0004336,2025-04-13,CUST0257,Wholesale,P002,39,245281.8,2461.68,281972.65,21119.6
INV0005434,2025-04-13,CUST0250,Retail,P002,1,9336.27,93.7,11918.58,1955.08
INV0003348,2025-04-13,CUST0772,Retail,P005,1,2448.15,24.57,2940.91,309.17
INV0004466,2025-04-13,CUST0031,Retail,P009,2,2122.33,21.3,2592.3,330.8
INV0005249,2025-04-13,CUST0134,Retail,P010,4,1335.18,13.4,1756.07,329.68
INV0003635,2025-04-13,CUST0156,Retail,P003,2,14730.78,147.84,18510.08,2798.25
INV0003851,2025-04-13,CUST0350,Retail,P010,2,930.64,9.34,1186.97,193.84
INV0004675,2025-04-13,CUST0143,Retail,P010,3,1034.26,10.38,1335.42,231.23
INV0004855,2025-04-13,CUST0722,Retail,P015,5,5990.86,52.0,7693.07,938.96
INV0004856,2025-04-13,CUST0585,Wholesale,P005,29,195796.59,1965.04,218542.42,8548.66
INV0003618,2025-04-14,CUST0011,Retail,P018,4,5952.42,47.6,7360.45,657.93
INV0005151,2025-04-14,CUST0196,Retail,P008,2,16655.41,154.0,20993.92,3227.38
INV0005202,2025-04-14,CUST0469,Retail,P024,2,69183.08,553.24,94061.08,15220.05
INV0004080,2025-04-14,CUST0758,Retail,P006,5,5142.63,47.55,6635.82,1145.63
INV0003447,2025-04-14,CUST0110,Retail,P018,5,6446.37,51.55,7973.18,714.41
INV0003938,2025-04-14,CUST0417,Retail,P004,5,9441.67,87.3,10870.49,734.53
INV0005035,2025-04-14,CUST0553,Retail,P005,2,4027.58,37.24,5183.35,843.7
INV0004795,2025-04-14,CUST0553,Retail,P008,4,37238.9,344.32,44874.45,5211.36
INV0004895,2025-04-14,CUST0297,Retail,P009,2,2095.99,19.38,2535.44,302.72
INV0004571,2025-04-14,CUST0400,Retail,P011,3,24184.95,223.62,29011.24,3255.75
INV0004956,2025-04-15,CUST0245,Retail,P017,1,4839.66,39.33,6483.02,970.56
INV0003279,2025-04-15,CUST0736,Retail,P009,3,4124.99,38.76,5273.05,870.73
INV0004364,2025-04-15,CUST0172,Retail,P012,3,90906.32,854.19,113373.81,16438.15
INV0003656,2025-04-15,CUST0739,Retail,P006,2,1315.4,12.36,1664.47,261.13
INV0004492,2025-04-15,CUST0649,Retail,P016,2,33595.86,273.02,42358.17,4504.95
INV0004176,2025-04-16,CUST0498,Retail,P024,4,74933.83,622.48,97758.44,12483.9
INV0005147,2025-04-16,CUST0709,Wholesale,P015,11,13519.82,112.31,16001.64,798.97
INV0004720,2025-04-16,CUST0720,Retail,P021,2,145697.72,1210.32,191558.94,25712.06
INV0003480,2025-04-16,CUST0632,Wholesale,P010,26,17080.61,164.06,19829.03,1658.46
INV0005013,2025-04-16,CUST0029,Retail,P013,1,85482.2,821.06,102487.06,11455.33
INV0003555,2025-04-16,CUST0235,Retail,P004,2,4364.38,41.92,5758.88,1052.19
INV0004078,2025-04-16,CUST0227,Wholesale,P007,15,108646.08,1043.55,125999.85,10424.49
INV0003863,2025-04-16,CUST0004,Retail,P009,3,2373.75,22.8,3016.73,483.9
INV0003781,2025-04-17,CUST0549,Wholesale,P009,27,36429.22,363.42,40825.34,2114.15
INV0004256,2025-04-17,CUST0656,Retail,P015,1,1993.52,17.2,2473.63,228.64
INV0004289,2025-04-17,CUST0062,Wholesale,P009,40,38011.01,379.2,42847.89,2448.55
INV0004406,2025-04-17,CUST0676,Wholesale,P016,27,269156.9,2322.27,330139.37,27142.64
INV0003265,2025-04-18,CUST0502,Retail,P018,2,3228.21,26.14,4287.28,643.66
INV0003268,2025-04-18,CUST0772,Retail,P014,1,9452.44,76.54,12846.23,2168.91
INV0003869,2025-04-18,CUST0334,Retail,P015,3,6631.78,53.7,8475.55,1000.05
INV0004349,2025-04-18,CUST0445,Retail,P018,3,4957.16,40.14,6082.44,501.98
INV0004360,2025-04-18,CUST0765,Wholesale,P005,44,150150.69,1405.8,171405.95,10256.82
INV0003049,2025-04-18,CUST0796,Retail,P009,4,4703.82,44.04,5743.1,730.9
INV0003663,2025-04-18,CUST0102,Wholesale,P002,18,124503.95,1165.68,140493.29,8162.18
INV0005091,2025-04-18,CUST0105,Retail,P002,3,21055.06,197.13,27399.07,4914.33
INV0003506,2025-04-18,CUST0354,Retail,P015,4,8037.17,65.08,10247.42,1188.43
INV0004301,2025-04-18,CUST0596,Retail,P003,1,7902.72,73.99,9502.36,1085.79
INV0005175,2025-04-19,CUST0007,Retail,P010,5,5645.12,47.2,7100.81,1079.52
INV0004663,2025-04-19,CUST0585,Wholesale,P010,11,7972.54,66.66,8971.77,498.74
INV0003856,2025-04-19,CUST0180,Retail,P003,3,25600.38,214.05,33548.7,6203.16
INV0004054,2025-04-19,CUST0276,Retail,P014,4,43903.52,317.48,57767.0,8229.63
INV0005001,2025-04-19,CUST0550,Retail,P009,4,3315.31,27.72,4022.07,490.15
INV0004383,2025-04-19,CUST0275,Retail,P014,1,10209.77,73.83,13091.98,1582.01
INV0004769,2025-04-19,CUST0737,Wholesale,P016,22,288442.83,2085.82,355195.65,30447.47
INV0005258,2025-04-20,CUST0230,Retail,P014,4,52636.89,421.08,67338.89,8003.35
INV0004939,2025-04-20,CUST0290,Retail,P017,2,18030.65,144.24,23242.85,2732.16
INV0005436,2025-04-20,CUST0209,Retail,P017,2,15160.55,121.28,19502.97,2258.31
INV0005005,2025-04-20,CUST0444,Retail,P019,5,3400.12,27.2,4281.63,450.79
INV0003351,2025-04-20,CUST0325,Retail,P006,1,584.89,5.41,722.87,99.38
INV0003912,2025-04-20,CUST0517,Wholesale,P007,34,377726.03,3493.84,420359.44,19058.15
INV0005155,2025-04-20,CUST0649,Retail,P015,2,2375.09,19.0,3180.0,498.53
INV0003991,2025-04-21,CUST0282,Retail,P003,2,13955.24,126.7,17096.65,2224.79
INV0004380,2025-04-21,CUST0371,Retail,P011,2,24480.61,222.26,28864.5,2808.76
INV0004477,2025-04-22,CUST0287,Wholesale,P010,42,22220.41,219.24,25649.56,2015.47
INV0003137,2025-04-22,CUST0166,Retail,P017,1,3757.06,32.06,5142.28,859.73
INV0005423,2025-04-22,CUST0584,Wholesale,P024,24,1216639.04,10381.92,1449696.34,69169.23
INV0004792,2025-04-22,CUST0457,Retail,P023,5,217460.38,1855.65,276675.48,29410.55
INV0004145,2025-04-22,CUST0246,Retail,P021,4,647526.02,5525.52,856743.0,119510.7
INV0005088,2025-04-22,CUST0222,Retail,P002,1,6526.06,64.39,7841.44,891.21
INV0003860,2025-04-22,CUST0719,Retail,P019,1,979.69,8.36,1273.93,168.97
INV0003402,2025-04-22,CUST0450,Wholesale,P003,20,140068.46,1382.0,162144.18,13151.02
INV0005435,2025-04-23,CUST0799,Retail,P014,2,22088.93,152.9,27926.94,3036.6
INV0004083,2025-04-23,CUST0246,Retail,P015,4,10667.41,73.84,14044.33,2007.79
INV0004712,2025-04-23,CUST0576,Retail,P010,4,3523.42,28.2,4446.65,688.02
INV0005178,2025-04-23,CUST0200,Retail,P003,4,27062.87,216.6,34116.87,5248.41
INV0003365,2025-04-23,CUST0709,Wholesale,P022,20,492024.01,3405.8,596410.39,37812.8
INV0004679,2025-04-23,CUST0769,Retail,P015,4,10349.58,71.64,12693.19,1042.45
INV0004200,2025-04-23,CUST0046,Retail,P015,4,7870.53,54.48,10693.92,1803.57
INV0004926,2025-04-23,CUST0584,Wholesale,P007,10,66482.7,532.1,75384.03,4711.2
INV0004397,2025-04-24,CUST0609,Wholesale,P008,12,140680.04,1292.16,159739.75,10186.7
INV0003073,2025-04-24,CUST0062,Wholesale,P008,39,207162.73,1902.81,238050.23,17739.12
INV0003304,2025-04-24,CUST0064,Wholesale,P009,41,55082.7,505.94,64137.09,5533.84
INV0004759,2025-04-24,CUST0308,Wholesale,P010,29,12250.28,112.52,13725.52,707.96
INV0004374,2025-04-24,CUST0651,Retail,P009,5,3135.51,28.8,3899.11,555.96
INV0004746,2025-04-24,CUST0180,Retail,P002,2,15549.1,142.82,19066.2,2495.3
INV0003769,2025-04-24,CUST0773,Wholesale,P005,42,158258.52,1453.62,181100.77,11237.13
INV0004101,2025-04-24,CUST0047,Retail,P015,1,1058.68,8.41,1386.01,191.68
INV0004038,2025-04-25,CUST0638,Retail,P018,1,1464.73,12.24,2004.88,349.93
INV0003923,2025-04-25,CUST0445,Retail,P018,1,1104.53,9.23,1403.6,158.78
INV0004198,2025-04-25,CUST0629,Retail,P007,3,35575.72,343.74,46417.49,8422.53
INV0005365,2025-04-25,CUST0737,Wholesale,P012,10,288143.21,2784.1,324011.38,17786.65
INV0003672,2025-04-25,CUST0049,Retail,P002,1,9274.28,89.61,11026.75,1153.07
INV0005303,2025-04-25,CUST0734,Retail,P017,4,21123.66,176.52,27777.87,3732.78
INV0005158,2025-04-25,CUST0465,Retail,P017,3,28705.78,239.88,38910.7,6201.02
INV0003352,2025-04-25,CUST0533,Wholesale,P010,25,17930.68,173.25,20576.27,1508.36
INV0003259,2025-04-25,CUST0735,Wholesale,P009,12,6768.64,65.4,7704.66,508.55
INV0003931,2025-04-25,CUST0108,Retail,P022,3,166128.06,1388.25,217344.08,28272.8
INV0004512,2025-04-26,CUST0216,Wholesale,P011,44,207720.8,2072.4,234468.55,13686.95
INV0004514,2025-04-26,CUST0413,Retail,P015,4,6517.84,56.24,8191.68,848.64
INV0004266,2025-04-26,CUST0729,Wholesale,P010,37,17689.95,176.49,20561.04,1741.52
INV0003623,2025-04-26,CUST0001,Wholesale,P006,44,46924.61,468.16,52374.65,2516.82
INV0004244,2025-04-26,CUST0698,Wholesale,P010,41,15205.19,151.7,17245.27,1081.63
INV0003755,2025-04-26,CUST0109,Retail,P006,4,5677.14,56.64,7124.12,1069.17
INV0003711,2025-04-26,CUST0740,Retail,P001,3,432653.43,4316.52,557019.76,95162.85
INV0004179,2025-04-26,CUST0024,Retail,P008,4,35662.55,355.8,44417.19,6391.06
INV0004651,2025-04-27,CUST0101,Retail,P002,5,38655.08,358.05,48970.13,7729.09
INV0003117,2025-04-27,CUST0792,Retail,P017,1,4033.22,32.31,5465.73,869.99
INV0004392,2025-04-27,CUST0179,Retail,P013,1,124468.16,1152.91,158046.65,25241.15
INV0004656,2025-04-27,CUST0091,Retail,P005,1,1991.86,18.45,2333.28,193.79
INV0005337,2025-04-27,CUST0312,Retail,P009,5,5964.79,55.25,7723.56,1354.87
INV0003187,2025-04-27,CUST0501,Retail,P009,5,4987.75,46.2,5964.28,653.18
INV0003028,2025-04-27,CUST0003,Wholesale,P015,8,12482.87,100.0,15305.78,1253.65
INV0005094,2025-04-27,CUST0524,Retail,P003,1,6857.62,63.52,8831.51,1510.93
INV0005123,2025-04-27,CUST0372,Wholesale,P002,25,199375.13,1846.75,227320.7,15343.33
INV0004804,2025-04-27,CUST0504,Wholesale,P005,34,217191.77,2011.78,244803.07,11793.44
INV0004321,2025-04-28,CUST0256,Retail,P014,4,46577.9,375.92,62748.72,10151.18
INV0005385,2025-04-28,CUST0577,Retail,P015,3,6672.22,53.85,8775.9,1247.57
INV0005479,2025-04-28,CUST0726,Retail,P017,2,13022.28,105.1,16253.61,1455.69
INV0005189,2025-04-28,CUST0431,Retail,P022,5,395531.75,3192.25,547078.04,96058.8
INV0003289,2025-04-28,CUST0514,Retail,P019,2,1345.59,10.86,1816.38,296.79
INV0004459,2025-04-28,CUST0539,Retail,P010,1,841.21,7.85,1029.59,133.15
INV0003611,2025-04-28,CUST0213,Wholesale,P014,42,369428.94,2981.58,427438.73,12311.52
INV0005174,2025-04-28,CUST0698,Wholesale,P002,38,330937.94,3088.26,380423.08,28476.72
INV0003900,2025-04-28,CUST0572,Retail,P018,1,1331.97,10.75,1796.42,292.25
INV0004002,2025-04-29,CUST0355,Wholesale,P018,11,12321.69,104.83,14756.7,896.25
INV0004924,2025-04-29,CUST0676,Wholesale,P019,28,29521.28,251.16,34708.67,1519.54
INV0004485,2025-04-29,CUST0305,Retail,P005,4,12109.26,119.12,14124.63,1119.6
INV0004831,2025-04-30,CUST0496,Retail,P018,3,3636.06,30.42,5015.26,905.87
INV0004533,2025-04-30,CUST0435,Retail,P006,5,5277.34,51.05,6331.99,711.9
INV0003124,2025-04-30,CUST0638,Retail,P010,4,2290.81,22.16,2899.2,455.23
INV0004582,2025-04-30,CUST0605,Retail,P008,5,60154.49,581.9,75278.38,11126.69
INV0003147,2025-04-30,CUST0726,Retail,P020,2,811894.95,6792.48,1090731.71,165878.38
INV0003519,2025-04-30,CUST0645,Retail,P002,1,8777.66,84.91,11256.91,1888.05
INV0005339,2025-04-30,CUST0248,Retail,P021,4,339704.78,2842.04,471480.9,84073.19
INV0004605,2025-04-30,CUST0317,Retail,P017,4,13081.2,109.44,16716.9,1840.68
INV0004730,2025-05-01,CUST0694,Retail,P005,1,5899.04,49.86,7009.81,670.64
INV0003443,2025-05-01,CUST0007,Retail,P006,4,1817.27,15.36,2277.44,339.32
INV0003828,2025-05-01,CUST0796,Retail,P011,3,43873.64,370.83,52224.27,5513.32
INV0004983,2025-05-01,CUST0508,Retail,P015,2,3668.93,26.82,4954.14,810.71
INV0004170,2025-05-01,CUST0193,Wholesale,P003,14,106620.41,901.18,115756.52,2565.95
INV0003483,2025-05-01,CUST0371,Retail,P007,4,42341.5,357.88,53977.49,8793.59
INV0004836,2025-05-01,CUST0572,Retail,P003,5,35996.43,304.25,41866.29,3570.56
INV0003042,2025-05-01,CUST0330,Retail,P023,5,252043.94,1842.45,341330.47,54140.48
INV0005358,2025-05-01,CUST0479,Retail,P024,2,37378.75,273.24,47693.09,5187.34
INV0003154,2025-05-01,CUST0550,Retail,P010,3,2094.12,17.7,2730.79,494.31
INV0004368,2025-05-02,CUST0370,Wholesale,P010,10,10253.07,89.3,11519.94,623.75
INV0003831,2025-05-02,CUST0397,Retail,P009,5,7422.85,64.65,8895.35,990.72
INV0003062,2025-05-02,CUST0502,Retail,P003,1,9399.99,81.87,11505.75,1488.64
INV0003094,2025-05-02,CUST0708,Retail,P018,2,1630.24,12.28,2251.52,408.98
INV0004315,2025-05-02,CUST0191,Retail,P023,4,192161.65,1447.48,269506.3,50278.79
INV0004565,2025-05-03,CUST0544,Retail,P006,3,1548.46,13.08,1842.76,194.18
INV0004103,2025-05-03,CUST0250,Retail,P013,2,273239.74,2308.08,338491.75,47195.84
INV0003878,2025-05-03,CUST0496,Retail,P019,5,7309.47,53.4,10136.75,1874.18
INV0004443,2025-05-04,CUST0611,Wholesale,P006,26,11804.74,98.02,13430.85,880.78
INV0004302,2025-05-04,CUST0433,Wholesale,P022,17,948009.2,6807.99,1135243.08,59367.63
INV0004160,2025-05-04,CUST0214,Wholesale,P014,30,323922.19,2326.2,378655.74,14551.74
INV0005445,2025-05-04,CUST0310,Retail,P003,1,9122.72,75.75,10894.66,1180.94
INV0004476,2025-05-04,CUST0691,Retail,P011,1,13428.17,111.5,16220.51,1917.05
INV0003465,2025-05-04,CUST0528,Retail,P005,3,18285.19,151.83,23330.54,3634.41
INV0003858,2025-05-04,CUST0115,Wholesale,P014,26,333446.85,2394.6,397074.53,22052.18
INV0004896,2025-05-05,CUST0487,Retail,P003,2,19436.16,173.86,23563.37,2857.82
INV0005067,2025-05-05,CUST0445,Retail,P010,5,3303.45,29.55,3975.75,457.4
INV0004407,2025-05-05,CUST0118,Wholesale,P022,24,1655752.15,12809.52,1988385.16,109143.66
